tau,inv_tau,theta,v_ht,v_aipw,bias_b,v_b,loss_1,offgreedy
0.008717081185088581,114.717298,1.4999999999999991,1.1497677733406984e+48,5.773784774273716e+47,0.012084440492910797,229.47970867013248,6.24972173160359e-05,0.006042220245857553
0.008175950777636753,122.30993400000001,1.4999999999999991,2.1396031705868523e+51,1.074156810263906e+51,0.011334274460468752,244.66218021008683,5.4978772060669256e-05,0.005667137229597294
0.007668412153197115,130.405093,1.4999999999999991,6.581004496587409e+54,3.3030697807653134e+54,0.010630676527399574,260.8498715943585,4.8364799643159956e-05,0.005315338263020602
0.007192379966874199,139.036036,1.4999999999999991,3.4588560801560676e+58,1.7356247843238633e+58,0.00997075579183404,278.10929403086345,4.254649071941456e-05,0.004985377895192609
0.006745898458321373,148.238223,1.4999999999999991,3.218508327794415e+62,1.6146636028882404e+62,0.009351800994230608,296.5113573981429,3.742812738363676e-05,0.004675900496343108
0.0063271331709618015,158.049463,1.4999999999999991,5.506545635084982e+66,2.7619551624669243e+66,0.00877126903778147,316.13167020250984,3.292550541613314e-05,0.004385634518067891
0.005934363623917658,168.510065,1.4999999999999991,1.8034854698664765e+71,9.044103597434738e+70,0.008226774829549699,337.05084154012707,2.8964551440302298e-05,0.004113387413897195
0.005565976021252099,179.663009,1.4999999999999991,1.1803781510640574e+76,5.918269554285598e+75,0.007716081173326783,359.354823059271,2.548010195712968e-05,0.0038580405857272827
0.005220456811061614,191.554118,1.4999999999999991,1.6162397344153885e+81,8.102236955324403e+80,0.007237089840643085,383.13525292700257,2.241483332407518e-05,0.0036185449193234832
0.004896386416391923,204.232247,1.4999999999999991,4.8616563488965227e+86,2.4367646348538216e+86,0.006787832879971978,408.4898337967219,1.9718318094261082e-05,0.003393916438922221
0.004592433343332898,217.749486,1.4999999999999991,3.3843811954285367e+92,1.6960672502086118e+92,0.006366464448816167,435.52273877767703,1.7346194926141427e-05,0.0031832322232736255
0.0043073487694585124,232.161372,1.4999999999999991,5.763821257300314e+98,2.888103872125436e+98,0.005971253311685354,464.3450354069571,1.525943930736557e-05,0.002985626654633931
0.004039961391220173,247.527118,1.4999999999999991,2.5479686283791486e+105,1.2765525081256128e+105,0.005600575697079835,495.0751436228283,1.3423721363224591e-05,0.002800287847250695
0.0037891726324505767,263.909855,1.4999999999999991,3.1142083764969282e+112,1.5600486355944307e+112,0.005252908655051014,527.8393197399357,1.1808841225417646e-05,0.002626454326150757
0.0035539520881910083,281.376894,1.4999999999999991,1.1256523787239305e+120,5.638245313347297e+119,0.004926823741015163,562.7721804257225,1.0388231922026247e-05,0.0024634118690419755
0.0033333333333333335,300.0,1.4999999999999991,1.2927998715663207e+128,6.474754644733891e+127,0.004620981205295305,600.0172506787426,9.138522598809599e-06,0.0023104906010852342
