dgp,beta,tau,n,ate,beta_ov,e_inv_p,e_inv_q,overlap_mass,pop_kish_frac,zero_arm_rate,kish1_realized,kish0_realized,ht_bias,ht_sd,ht_rmse,ht_estimable_rate,ht_cover_cond,ht_cover_uncond,hajek_bias,hajek_sd,hajek_rmse,hajek_estimable_rate,hajek_cover_cond,hajek_cover_uncond,trunc_bias,trunc_sd,trunc_rmse,trunc_estimable_rate,trunc_cover_cond,trunc_cover_uncond,aipw_oracle_bias,aipw_oracle_sd,aipw_oracle_rmse,aipw_oracle_estimable_rate,aipw_oracle_cover_cond,aipw_oracle_cover_uncond,or_oracle_bias,or_oracle_sd,or_oracle_rmse,or_oracle_estimable_rate,or_oracle_cover_cond,or_oracle_cover_uncond,overlap_bias,overlap_sd,overlap_rmse,overlap_estimable_rate,overlap_cover_cond,overlap_cover_uncond
uniform,const,0.4,2000,1.0,1.0,3.4207946331881485,3.4193163771644657,0.16966217848289497,0.2923297383298364,0.0,0.29294143596619243,0.2934841426424364,-0.005127734755768677,0.06960666638233574,0.06970845679381486,1.0,0.9425,0.9425,-0.0037200555755450087,0.07056057935571446,0.07057044129167454,1.0,0.95,0.95,-0.0037200555755450087,0.07056057935571446,0.07057044129167454,1.0,0.95,0.95,-0.006104037021734394,0.0585262660665417,0.05877090928431434,1.0,0.96,0.96,0.0,0.0,0.0,1.0,1.0,1.0,-0.0036932757085326793,0.06075574333772241,0.060792042925921976,1.0,0.9575,0.9575
uniform,const,0.4,4000,1.0,1.0,3.4207946331881485,3.4193163771644657,0.16966217848289497,0.2923297383298364,0.0,0.2930208182103282,0.2925878803341895,0.0027514793459385645,0.05234632210270732,0.05235320174237017,1.0,0.93,0.93,0.0012344413549207572,0.05320142551582382,0.05314921959146905,1.0,0.935,0.935,0.0012344413549207572,0.05320142551582382,0.05314921959146905,1.0,0.935,0.935,0.0014226458675531647,0.04379487952649082,0.04376323131719664,1.0,0.95,0.95,0.0,0.0,0.0,1.0,1.0,1.0,0.0027381126289654756,0.04635481121952805,0.046377730244795176,1.0,0.9175,0.9175
uniform,const,0.4,8000,1.0,1.0,3.4207946331881485,3.4193163771644657,0.16966217848289497,0.2923297383298364,0.0,0.2928797206633446,0.292726238504687,-0.0005453828528170656,0.03304871069382586,0.033011879343412674,1.0,0.96,0.96,0.0007099451298991208,0.03401021357064247,0.033975092533212896,1.0,0.9575,0.9575,0.0007099451298991208,0.03401021357064247,0.033975092533212896,1.0,0.9575,0.9575,-1.5153163918431856e-05,0.028690166437073485,0.02865428529347551,1.0,0.9525,0.9525,0.0,0.0,0.0,1.0,1.0,1.0,-0.0010705751471601114,0.029450046004484826,0.029432687233547392,1.0,0.96,0.96
uniform,const,0.4,16000,1.0,1.0,3.4207946331881485,3.4193163771644657,0.16966217848289497,0.2923297383298364,0.0,0.29244017906507574,0.29233529421908416,-0.0002634295712753476,0.025247283815486434,0.025217080954158755,1.0,0.945,0.945,-8.365370708464437e-05,0.02667176190031994,0.026638532684870216,1.0,0.935,0.935,-8.365370708464437e-05,0.02667176190031994,0.026638532684870216,1.0,0.935,0.935,0.0002879969399402152,0.020665269850119888,0.020641431315941813,1.0,0.94,0.94,0.0,0.0,0.0,1.0,1.0,1.0,0.0004307619794448739,0.02311097527438951,0.0230860876085803,1.0,0.93,0.93
uniform,const,0.4,32000,1.0,1.0,3.4207946331881485,3.4193163771644657,0.16966217848289497,0.2923297383298364,0.0,0.2925064387411686,0.2925577088376046,-0.001590451021600281,0.017821179051948115,0.017869806132040148,1.0,0.9325,0.9325,-0.0006204693216426494,0.018382247228752827,0.01836973673804672,1.0,0.9425,0.9425,-0.0006204693216426494,0.018382247228752827,0.01836973673804672,1.0,0.9425,0.9425,-0.0006807480328729068,0.015705874851457524,0.015700994760580685,1.0,0.9325,0.9325,0.0,0.0,0.0,1.0,1.0,1.0,-0.0006672391371852274,0.01590147473444111,0.015895595759500038,1.0,0.9325,0.9325
uniform,const,0.3,125,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.23153472619011542,0.2307728782013113,-0.01658996601185382,0.3616093587894878,0.3615378984498148,1.0,0.9375,0.9375,0.026488253279081907,0.35267503063036715,0.3532284750679535,1.0,0.8975,0.8975,0.026488253279081907,0.35267503063036715,0.3532284750679535,1.0,0.8975,0.8975,-0.011413422171499411,0.2930756407052816,0.2929315006149717,1.0,0.9525,0.9525,0.0,0.0,0.0,1.0,1.0,1.0,0.008096210351750963,0.26272374954837363,0.26252001405107095,1.0,0.95,0.95
uniform,const,0.3,250,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.21561590953255083,0.20889904266825013,0.006854314129273025,0.23092751396229355,0.2307405025894371,1.0,0.9675,0.9675,0.033192746867037576,0.2536987925312942,0.2555463325565176,1.0,0.9,0.9,0.033192746867037576,0.2536987925312942,0.2555463325565176,1.0,0.9,0.9,0.012402195394598919,0.20121864128703906,0.2013492828345917,1.0,0.9625,0.9625,0.0,0.0,0.0,1.0,1.0,1.0,0.01636190278825568,0.1850567191847401,0.18554806979589825,1.0,0.9525,0.9525
uniform,const,0.3,500,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.20402709564720226,0.2018626427382805,0.011132537448796038,0.17215260414790773,0.17229730470082172,1.0,0.9325,0.9325,0.023159438195663663,0.17984454020100568,0.18110648268642854,1.0,0.915,0.915,0.023159438195663663,0.17984454020100568,0.18110648268642854,1.0,0.915,0.915,0.006807594954152107,0.15665865019227343,0.15661073142484433,1.0,0.9175,0.9175,0.0,0.0,0.0,1.0,1.0,1.0,0.007319751507216545,0.13606689914204492,0.13609369677414712,1.0,0.925,0.925
uniform,const,0.3,1000,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.19900743593755266,0.19663844827928034,-0.0011498551575675454,0.12146539878199512,0.1213189212794085,1.0,0.9425,0.9425,0.003579462861680095,0.13025459107266696,0.13014090595829994,1.0,0.9375,0.9375,0.003579462861680095,0.13025459107266696,0.13014090595829994,1.0,0.9375,0.9375,-0.00014007675603187886,0.10941980995849271,0.10928303937858727,1.0,0.9375,0.9375,0.0,0.0,0.0,1.0,1.0,1.0,-0.0005440540275904981,0.09332147397639758,0.09320633699566554,1.0,0.945,0.945
uniform,const,0.3,2000,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.19371313245090074,0.19442093597298626,-0.00569333039899528,0.08800475678467269,0.08807888018543204,1.0,0.9425,0.9425,-0.0062256611610573675,0.0877371475233375,0.08784828623704254,1.0,0.9375,0.9375,-0.0062256611610573675,0.0877371475233375,0.08784828623704254,1.0,0.9375,0.9375,-0.007129023820974843,0.07421469230218439,0.07446391060617326,1.0,0.95,0.95,0.0,0.0,0.0,1.0,1.0,1.0,-0.002676720118059355,0.06541624768487414,0.06538923518520691,1.0,0.9575,0.9575
uniform,const,0.3,4000,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.19419402700125218,0.1946641664421874,0.001973596794476647,0.055880896764676516,0.05584588633886601,1.0,0.9675,0.9675,0.00428522826740328,0.05875079886251294,0.05883358230950879,1.0,0.9625,0.9625,0.00428522826740328,0.05875079886251294,0.05883358230950879,1.0,0.9625,0.9625,0.00018731763152916525,0.048727604023438356,0.04866701689312203,1.0,0.965,0.965,0.0,0.0,0.0,1.0,1.0,1.0,0.00036197673926887525,0.045506082283929744,0.04545060553149404,1.0,0.96,0.96
uniform,const,0.3,8000,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.19310955958512305,0.19311994416164133,0.0004654006147832251,0.04386119146038184,0.04380880281137231,1.0,0.92,0.92,0.0014503276810246483,0.04712809495153819,0.047091486925018015,1.0,0.93,0.93,0.0014503276810246483,0.04712809495153819,0.047091486925018015,1.0,0.93,0.93,-0.000600595983604498,0.036028505406243236,0.035988453486343386,1.0,0.9475,0.9475,0.0,0.0,0.0,1.0,1.0,1.0,0.0009197439665389756,0.03409631702481917,0.034066088218847726,1.0,0.9225,0.9225
uniform,const,0.3,16000,1.0,1.0,5.204242551758753,5.197090197291663,0.13966684815400443,0.1921509211099421,0.0,0.19233828750374818,0.19205500350507915,-0.0011142650610103738,0.02910761692184086,0.02909255602534183,1.0,0.95,0.95,-0.002969915895243932,0.030390108941601983,0.030497052728149867,1.0,0.955,0.955,-0.002969915895243932,0.030390108941601983,0.030497052728149867,1.0,0.955,0.955,-0.0009392146353917408,0.025070800080973513,0.02505705047067043,1.0,0.965,0.965,0.0,0.0,0.0,1.0,1.0,1.0,-0.0014186501132644096,0.022667479028446357,0.022683532289640384,1.0,0.9525,0.9525
